experiment,plate,Wells,row,col,plate_filled_with,strain2,strain1,transfer_h,plant,strain1_od,strain2_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F02,F,2,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F03,F,3,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F04,F,4,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F05,F,5,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F06,F,6,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F07,F,7,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F08,F,8,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F09,F,9,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F10,F,10,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F11,F,11,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F12,F,12,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G01,G,1,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G02,G,2,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G03,G,3,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G04,G,4,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G05,G,5,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G06,G,6,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G07,G,7,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G08,G,8,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G09,G,9,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G10,G,10,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G11,G,11,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,G12,G,12,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H01,H,1,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H02,H,2,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H03,H,3,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H04,H,4,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H05,H,5,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H06,H,6,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H07,H,7,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H08,H,8,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H09,H,9,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H10,H,10,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H11,H,11,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,H12,H,12,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
